id,grade,age,school code,sex,homeless,disadvantaged,specialneeds,excused1,unexcused1,tardy1,excused2,unexcused2,tardy2,excused3,unexcused3,tardy3,excused4,unexcused4,tardy4
906393,10,16,1,F,N,,,8,0,8,17,6,2,21,3,12,33,8,21
906397,7,14,2,M,N,YES,IEP,0,0,1,0,0,0,3,0,0,0,0,0
906399,6,12,2,M,N,YES,IEP,5,0,13,4,1,3,0,1,9,3,0,3
906686,9,15,1,F,N,YES,IEP,6,16,1,15,15,0,17,4,1,4,7,3
906973,9,15,1,F,N,,,0,0,0,1,2,1,1,0,1,0,0,0
906980,7,13,2,M,N,YES,,0,0,1,1,0,1,2,0,4,2,0,3
907268,7,13,2,F,Y,YES,,2,0,6,3,0,6,3,0,4,3,0,3
907542,10,17,1,F,N,,IEP,0,1,1,9,8,3,8,19,5,11,12,4
907552,7,13,2,F,N,,,0,0,5,0,0,2,1,4,3,0,0,1
907553,5,12,3,F,N,YES,IEP,3,1,2,8,3,3,6,2,2,---,---,---
907844,7,13,2,M,N,,,1,0,0,0,0,0,1,0,0,0,0,0
907845,6,13,2,M,N,YES,IEP,0,0,1,0,0,4,1,0,5,0,0,16
908130,9,16,1,M,N,,,0,0,0,5,0,2,5,0,0,14,1,0
908131,8,14,2,F,N,,,1,0,0,0,0,0,0,0,0,0,0,0
908132,7,13,2,F,N,,,3,0,0,0,0,2,2,0,3,2,0,8
908133,6,12,2,M,N,,,2,3,0,0,0,0,5,0,0,2,0,1
908416,9,15,1,M,N,,,5,1,1,20,0,2,25,0,3,14,0,2
908417,8,14,2,M,N,,,0,0,1,1,0,1,0,0,0,0,0,0
908421,6,12,2,M,N,,,1,0,0,1,0,0,0,0,0,0,0,0
908713,6,12,2,F,N,YES,,2,0,0,2,0,0,2,0,0,2,0,0
908994,11,17,1,F,N,,,5,1,1,2,0,1,5,0,2,13,1,1
908995,10,16,1,M,N,,504,11,2,1,2,0,2,0,2,1,19,0,3
909006,7,13,2,F,Y,YES,,1,0,0,7,0,0,5,0,3,5,0,5
909282,11,17,1,M,N,,,0,0,0,2,1,1,0,1,0,2,0,0
909283,10,17,1,F,N,,,12,0,0,11,0,1,4,0,6,14,1,2
909284,9,15,1,F,N,YES,504,27,1,0,43,0,0,71,10,1,93,14,0
909285,8,14,2,M,N,,,2,2,0,2,1,0,4,0,0,0,1,0
909286,7,13,2,M,N,,,1,0,1,0,0,2,0,4,0,0,0,2
909567,10,16,1,M,N,,504,12,0,0,11,1,1,11,2,3,12,1,8
909568,9,15,1,M,N,YES,,10,7,16,14,20,19,20,6,22,19,22,29
909859,8,14,2,F,N,YES,,1,0,9,3,0,11,4,0,15,2,0,18
910144,11,17,1,M,N,,,0,2,2,1,0,0,0,1,2,0,3,1
910145,10,17,1,M,N,YES,,13,2,0,0,0,1,10,0,2,4,1,0
910150,7,13,2,M,N,YES,IEP,2,0,0,0,0,0,1,0,0,1,1,0
910442,9,15,1,M,N,YES,504,26,27,23,63,38,14,35,38,23,7,12,23
910724,11,17,1,F,N,YES,,6,3,6,12,27,11,2,38,8,6,47,12
910725,9,16,1,M,N,,IEP,21,0,1,5,0,0,27,0,0,12,0,2
910726,8,15,2,M,N,YES,504,0,0,1,1,0,0,2,0,1,0,0,7
910730,7,13,2,M,N,,IEP,1,0,0,2,1,0,2,0,0,1,3,0
910731,6,12,2,M,N,YES,,3,0,3,1,0,6,1,0,3,0,0,19
911007,12,18,1,M,N,,,19,0,1,15,0,2,5,8,1,7,7,1
911011,10,16,1,M,N,YES,IEP,9,1,2,5,0,3,9,1,3,8,1,2
911015,8,14,2,M,N,,504,0,0,1,0,1,0,0,0,0,1,1,0
911016,7,13,2,M,N,,,0,0,1,1,0,0,2,0,0,1,0,0
911300,11,17,1,M,N,,,5,0,3,1,0,1,2,0,0,1,2,2
911310,7,13,2,F,N,,,1,0,0,0,0,0,0,0,0,0,0,0
911592,12,18,1,M,N,,,15,0,3,5,0,0,10,1,2,8,6,2
911600,7,13,2,F,N,,,0,0,1,0,0,6,1,0,3,0,0,3
911601,6,12,2,F,N,YES,,0,0,0,0,0,1,0,0,1,0,0,0
911876,10,17,1,M,N,,,7,0,0,0,1,0,5,0,0,5,1,0
911883,8,14,2,F,N,,IEP,1,0,0,0,0,0,3,0,2,0,0,4
911884,6,13,2,M,N,,,4,0,4,0,0,2,0,0,6,0,0,2
911885,6,12,2,M,N,YES,504,1,0,0,0,0,1,0,0,1,19,0,1
912458,9,15,1,M,N,YES,504,11,0,1,9,0,0,5,0,0,34,0,1
913041,12,18,1,F,N,YES,,7,0,3,17,0,7,9,0,0,6,6,0
913042,10,17,1,M,N,YES,IEP,13,0,1,2,0,0,23,0,1,22,0,0
913335,12,18,1,F,N,,,0,0,2,12,1,4,18,1,1,17,1,0
913631,12,18,1,F,N,,,21,1,3,8,2,10,16,2,4,22,8,1
913636,9,15,1,F,N,,,0,0,0,5,0,0,15,1,1,1,0,0
913637,8,14,2,M,N,,,0,0,0,0,0,0,0,0,0,0,1,0
913923,12,18,1,F,N,,504,20,7,11,12,5,13,6,26,2,2,28,16
913929,7,14,2,F,N,YES,504,1,0,2,3,0,5,2,0,0,0,0,3
914503,10,17,1,M,N,YES,IEP,5,8,7,13,7,9,23,7,16,14,9,14
914504,9,15,1,F,N,YES,504,21,0,3,12,2,6,40,8,29,26,10,8
914505,7,14,2,F,N,,,0,0,0,4,0,0,2,0,1,2,0,0
914787,12,18,1,M,N,,,29,22,12,19,20,18,6,38,15,0,90,0
914788,10,17,1,M,N,YES,504,31,4,2,41,21,14,41,37,7,24,78,9
914789,10,16,1,M,N,,,0,0,0,5,0,0,0,0,4,2,0,6
914793,7,14,2,M,N,,,1,0,0,4,0,0,1,2,0,1,1,0
915075,11,18,1,M,N,YES,504,2,1,2,5,0,0,35,1,1,26,1,1
915379,8,15,2,M,N,,,0,0,1,0,0,2,1,0,0,0,0,0
915663,12,18,1,M,N,,,7,2,2,8,1,2,16,0,3,14,1,7
915667,10,16,1,M,N,YES,IEP,12,0,0,30,0,0,28,2,2,15,13,5
915671,8,14,2,F,N,,,1,0,1,1,0,4,0,0,4,2,0,1
915958,11,17,1,M,N,,504,10,1,6,16,1,2,0,0,3,7,3,12
915960,9,15,1,F,N,YES,IEP,0,0,3,1,2,0,6,1,9,4,2,3
916248,11,17,1,F,N,YES,IEP,0,1,4,2,1,9,4,3,1,11,5,4
916249,10,16,1,M,N,YES,,11,0,0,0,0,0,0,0,0,24,0,0
916250,9,15,1,M,N,YES,,0,0,0,12,1,0,12,0,0,15,0,1
916251,7,14,2,M,N,,IEP,0,0,0,0,0,0,1,0,0,2,0,0
916535,12,18,1,M,N,,,0,5,6,0,8,8,20,25,8,4,38,8
917132,11,17,1,M,N,,,7,1,11,7,2,2,18,6,3,10,4,1
917137,8,14,2,F,N,,,0,0,0,0,0,0,1,0,0,0,0,1
917423,12,18,1,M,N,,,1,0,6,1,4,15,10,7,11,0,9,21
917431,8,14,2,F,N,YES,504,6,0,3,17,0,0,1,0,0,0,0,0
918014,11,17,1,F,N,,,2,0,2,1,1,2,9,0,7,5,4,4
918312,9,15,1,M,N,YES,,8,0,2,5,0,0,10,0,2,24,0,0
919485,12,18,1,M,N,YES,,2,0,9,8,4,19,16,18,25,2,56,18
919783,12,18,1,F,N,,,5,10,5,7,11,15,29,21,8,49,18,6
920675,12,18,1,M,N,YES,IEP,10,4,3,10,27,8,11,39,6,16,37,12
2699988633,10,16,1,M,N,,,11,0,0,0,0,0,0,0,0,11,3,2
2699988551,7,13,2,M,N,,,1,0,0,3,0,0,1,0,0,2,0,1
2699988555,7,13,2,F,N,,,0,0,4,0,0,8,0,0,4,0,0,6
2699987997,7,13,2,F,N,YES,IEP,0,0,0,0,0,0,0,0,0,0,0,0
2699987996,7,13,2,M,N,,,1,0,1,0,0,0,0,1,0,0,0,0
2699987998,7,13,2,F,N,YES,,2,0,2,0,0,6,3,0,1,0,0,3
2699987999,7,14,2,M,N,,IEP,0,0,0,1,0,1,2,0,0,1,1,0
2699988000,7,13,2,M,N,,IEP,1,0,0,1,0,0,4,0,1,0,0,0
2699988001,7,13,2,F,N,,,0,0,1,7,0,1,5,1,3,0,0,7
2699988002,7,13,2,F,N,,,0,0,0,1,0,1,0,0,0,1,1,1
2699988001,7,13,2,F,N,,,0,0,4,0,0,3,0,2,3,0,0,2
2699988003,7,13,2,M,N,,,0,0,0,3,0,0,1,1,0,1,0,0
2699988006,7,13,2,F,N,YES,IEP,6,0,5,10,0,6,4,1,4,6,2,5
2699988009,7,13,2,F,N,,,5,0,1,0,0,0,2,0,2,5,0,0
2699988010,7,13,2,M,N,,504,0,0,0,0,2,0,1,0,0,3,0,0
2699988011,7,13,2,M,N,YES,IEP,1,0,0,1,0,2,2,0,0,1,1,1
2699988010,7,13,2,F,N,YES,,0,0,0,3,0,0,0,0,0,7,0,0
2699988012,7,13,2,F,N,,,0,0,0,1,4,0,1,1,0,0,0,0
2699988012,7,14,2,M,N,,,1,0,0,2,0,0,2,0,0,8,1,1
2699988015,8,14,2,M,N,,,0,0,0,0,0,2,0,0,4,1,0,0
2699988016,8,14,2,M,N,YES,IEP,2,0,0,0,0,2,8,1,0,7,1,2
2699988017,8,13,2,M,N,,,2,0,0,1,0,0,3,0,0,0,0,0
2699988019,9,16,1,M,N,YES,IEP,12,3,8,6,1,3,17,1,1,9,0,3
2699988020,8,15,2,M,N,YES,IEP,0,0,2,5,0,8,3,0,6,4,0,7
2699988009,10,16,1,F,N,YES,IEP,18,1,10,7,0,16,10,0,8,5,1,4
2699988014,10,16,1,M,N,,,0,0,1,0,0,3,0,0,1,0,0,1
2699988013,9,16,1,F,N,,,20,0,2,0,3,9,31,6,16,19,2,17
2699988011,10,16,1,M,N,,IEP,5,3,1,10,5,2,4,0,0,6,5,0
2699988008,11,17,1,F,N,YES,IEP,1,4,3,0,0,4,51,1,1,7,9,3
2699988012,12,18,1,F,N,,,20,15,23,6,110,26,15,120,31,5,137,0
2699988013,12,18,1,F,Y,YES,,25,65,8,14,93,4,80,0,0,56,0,0
2699987986,9,15,1,M,N,,,1,0,0,12,0,0,6,1,1,35,1,1
2699987987,11,17,1,F,N,,,3,6,9,5,9,20,22,14,9,53,33,13
2699987996,7,14,2,F,N,YES,IEP,0,0,0,2,0,0,1,0,0,0,0,0
2699988147,7,13,2,M,N,YES,,2,0,0,1,0,2,3,0,1,2,0,1
2699988126,6,13,2,F,N,,IEP,0,0,0,1,0,0,0,0,0,0,0,2
2699987988,9,15,1,F,N,YES,,61,5,0,85,28,11,89,17,4,116,28,14
2699988571,11,17,1,M,N,,,0,0,0,8,0,6,4,11,5,11,33,6
2699988106,11,17,1,F,N,,IEP,0,0,0,0,0,0,8,0,0,0,0,0
2699988107,9,15,1,F,N,,IEP,20,5,8,33,6,17,23,1,4,41,1,6
2699988114,11,17,1,M,N,,,3,0,2,23,3,3,49,12,3,35,2,4
2699987877,9,16,1,M,N,,,6,0,1,1,2,3,7,0,1,15,11,1
2699988747,12,18,1,F,N,,,34,10,6,43,22,19,0,0,0,0,0,0
2699988022,6,12,2,M,N,YES,IEP,4,0,0,8,2,1,1,1,3,2,1,2
2699987850,9,15,1,F,N,,,4,0,0,14,0,0,7,4,2,0,1,0
2699986971,10,18,1,M,N,,,0,2,0,0,0,0,0,0,0,0,0,0
2699986893,8,15,2,M,N,YES,504,0,2,1,0,0,1,3,0,0,2,0,1
2699986822,8,14,2,F,N,,,0,0,0,1,0,0,3,1,0,1,0,0
2699986743,6,12,2,F,N,,,2,0,0,6,0,0,2,0,0,4,1,1
2699986745,5,12,3,M,Y,YES,IEP,0,0,5,1,1,5,1,0,3,---,---,---
2699986738,5,11,4,M,N,,IEP,1,0,3,1,0,7,1,0,7,---,---,---
2699986735,5,11,4,M,N,,IEP,8,0,0,4,0,3,3,0,3,---,---,---
2699986730,4,11,3,M,N,YES,IEP,1,0,0,2,0,0,1,0,0,---,---,---
2699986731,5,11,3,F,N,YES,IEP,7,1,6,10,1,7,19,3,7,---,---,---
2699986728,4,11,5,M,N,YES,IEP,3,0,6,8,0,3,3,0,0,---,---,---
2699986725,5,11,4,M,N,,,3,0,0,4,0,1,0,0,0,---,---,---
2699987612,4,11,4,M,N,YES,504,6,0,0,2,1,1,2,1,1,---,---,---
2699987388,4,10,5,M,N,,,2,0,3,3,0,8,1,0,7,---,---,---
2699986610,6,12,2,M,N,,,3,0,0,1,0,0,3,0,0,0,0,0
2699986636,9,16,1,M,N,YES,,5,0,0,12,0,1,23,0,1,18,1,0
2699979562,1,7,5,M,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699982281,K,6,5,M,N,,IEP,2,0,4,5,0,11,2,0,4,0,0,0
2699979558,1,8,5,M,N,YES,,0,0,4,2,0,21,3,1,15,---,---,---
2699987365,1,7,5,M,N,YES,,0,0,0,1,0,0,5,0,0,---,---,---
2699984768,K,7,5,M,N,,IEP,0,0,1,2,1,0,3,0,0,0,0,0
2699990971,1,7,5,F,N,,,0,0,2,0,0,0,2,0,0,---,---,---
2699979558,1,7,5,F,N,,,1,0,0,2,0,0,0,0,0,---,---,---
2699979549,1,7,5,M,N,YES,,0,0,0,0,0,0,13,0,0,---,---,---
2699979545,1,7,4,M,N,YES,IEP,0,1,1,0,1,9,0,0,2,---,---,---
2699979515,1,8,3,M,N,YES,,3,0,0,3,0,0,4,0,0,---,---,---
2699979490,4,10,4,M,N,,,2,0,0,1,0,2,0,1,0,---,---,---
2699987139,K,7,5,M,N,,IEP,4,0,0,3,0,0,1,0,0,0,0,0
2699979424,2,8,5,F,N,YES,,2,0,9,2,0,11,5,15,2,---,---,---
2699979415,9,16,1,F,N,,,0,0,0,0,0,0,2,1,0,5,10,0
2699979416,6,12,2,F,N,,,0,0,1,0,0,1,3,0,5,0,0,0
2699979837,1,7,5,F,N,YES,,4,0,0,7,0,0,6,0,0,---,---,---
2699984320,1,7,5,F,N,YES,IEP,1,0,1,3,0,0,3,1,0,---,---,---
2699991463,1,8,5,M,N,YES,IEP,1,0,0,1,0,0,1,0,1,---,---,---
2699991468,1,8,5,F,N,YES,IEP,1,0,0,3,0,0,1,0,1,---,---,---
2699979310,1,8,4,M,N,YES,IEP,0,0,3,2,0,0,3,0,1,---,---,---
2699985437,2,8,4,M,N,YES,,3,0,1,1,0,0,1,1,0,---,---,---
2699979308,1,8,3,F,N,,,0,0,2,1,0,0,0,0,0,---,---,---
2699979302,5,11,3,M,N,,,7,0,1,5,0,0,7,0,0,---,---,---
2699979303,3,9,3,F,N,,,0,0,1,2,0,0,3,0,0,---,---,---
2699990699,1,7,3,F,N,YES,IEP,1,0,2,4,2,0,4,1,2,---,---,---
2699979284,10,16,1,M,N,,,17,7,11,34,1,9,25,2,19,21,12,20
2699979279,7,13,2,M,N,,,3,0,3,2,0,0,2,0,9,3,0,3
2699979280,4,11,3,F,N,,,1,0,0,2,1,1,2,0,1,---,---,---
2699979273,7,14,2,F,N,,IEP,2,1,4,10,0,6,23,0,5,6,0,0
2699979269,8,14,2,M,N,,,1,0,0,1,0,2,1,0,0,0,0,0
2699979255,9,15,1,F,N,YES,504,24,5,3,11,30,11,10,25,28,56,10,21
2699979256,3,9,5,M,N,YES,,2,0,0,7,0,0,4,0,0,---,---,---
2699979257,4,11,5,F,N,YES,IEP,4,0,0,3,0,0,3,0,0,---,---,---
2699979247,11,17,1,M,N,,IEP,2,0,1,5,0,0,12,0,0,10,0,0
2699979234,3,9,4,M,N,,,0,2,1,0,0,4,0,1,8,---,---,---
2699979229,K,7,4,M,N,YES,IEP,0,7,11,3,1,14,1,0,8,0,0,0
2699979217,1,7,3,M,N,YES,IEP,0,0,0,1,0,0,4,0,0,---,---,---
2699979194,3,10,3,M,N,YES,IEP,2,0,2,5,0,6,1,0,4,---,---,---
2699979195,8,14,2,F,N,YES,,0,0,0,0,0,0,1,0,0,0,0,0
2699979198,4,10,3,F,N,YES,,2,0,1,3,0,2,1,4,1,---,---,---
2699979171,3,9,3,M,N,YES,,1,1,1,4,0,1,0,4,0,---,---,---
2699979156,1,7,5,M,N,YES,,1,0,2,2,0,1,4,0,0,---,---,---
2699979151,10,16,1,F,N,YES,,11,1,6,7,4,6,15,1,2,10,6,5
2699979152,4,10,4,F,N,YES,,1,0,2,0,1,3,1,0,3,---,---,---
2699979151,9,16,1,M,N,YES,IEP,21,5,1,13,10,13,21,9,14,15,37,6
2699986836,6,12,2,M,N,,,0,0,2,3,0,3,1,1,3,0,0,2
2699979142,2,8,4,F,N,YES,IEP,3,0,1,5,0,2,5,0,0,---,---,---
2699979139,1,7,4,F,N,YES,,0,0,0,2,0,0,0,0,15,---,---,---
2699979138,1,7,5,M,N,,,0,0,0,0,0,2,0,0,0,---,---,---
2699979109,6,12,2,M,N,YES,,2,0,0,0,0,2,2,0,0,1,0,0
2699979088,4,10,5,F,N,,,0,0,3,4,0,5,3,0,4,---,---,---
2699979089,K,7,5,F,N,,,2,0,3,22,0,2,5,0,10,0,0,0
2699979084,2,8,4,M,S,YES,IEP,5,0,3,10,4,16,8,1,19,---,---,---
2699979078,3,10,3,M,N,YES,,4,7,5,4,16,12,0,4,3,---,---,---
2699979079,6,12,2,M,N,YES,,3,2,11,3,3,13,6,0,24,5,1,38
2699983487,1,7,4,M,N,YES,,0,0,1,1,0,0,3,0,0,---,---,---
2699979072,5,11,3,M,N,,,1,0,0,0,0,0,2,0,1,---,---,---
2699985048,K,7,5,F,N,,,0,0,0,4,0,0,5,0,1,0,0,0
2699978975,4,10,5,F,N,YES,,1,0,0,5,0,1,3,0,1,---,---,---
2699978955,2,8,5,M,N,YES,,0,0,0,1,0,0,2,0,0,---,---,---
2699978943,4,10,5,F,N,YES,,0,0,0,3,0,1,0,0,0,---,---,---
2699982242,K,6,3,M,N,,,7,0,3,1,0,0,1,1,0,0,0,0
2699978933,K,6,3,M,N,YES,,3,0,0,1,0,0,1,5,0,0,0,0
2699978925,4,10,5,F,N,YES,,3,0,24,6,2,14,1,0,18,---,---,---
2699978926,2,8,5,F,N,YES,,0,0,25,3,0,10,1,0,18,---,---,---
2699978907,11,17,1,F,N,,IEP,0,1,0,10,0,1,4,1,0,0,1,0
2699978859,PA,6,4,M,N,YES,IEP,3,1,0,8,0,0,3,1,1,0,0,0
2699978848,6,13,2,M,Y,YES,IEP,2,0,0,2,0,0,6,0,0,0,0,0
2699978839,12,19,1,F,Y,YES,,0,0,0,0,6,0,0,14,2,0,18,1
2699978854,1,7,5,F,Y,YES,,1,0,0,5,0,0,1,0,0,---,---,---
2699978657,10,16,1,F,N,,,13,0,1,10,0,1,25,0,1,5,1,1
2699978658,10,16,1,F,N,,,5,0,3,5,0,1,10,0,6,4,1,2
2699978659,10,16,1,F,N,,,2,0,1,0,15,3,5,1,5,13,6,5
2699978660,10,17,1,M,N,,,7,1,2,14,0,9,16,2,8,13,1,6
2699978662,10,16,1,M,N,YES,IEP,0,0,0,0,0,3,0,0,0,15,0,0
2699978663,10,16,1,M,N,YES,,5,3,0,6,1,2,9,0,1,1,0,6
2699978665,10,16,1,F,N,,,2,0,1,1,1,0,3,0,2,6,0,0
2699978667,10,16,1,M,N,YES,IEP,0,0,1,0,3,0,12,7,0,0,2,1
2699978668,10,16,1,F,N,YES,IEP,3,2,15,2,5,24,1,16,6,1,10,6
2699986547,10,16,1,F,N,,,25,0,2,7,5,5,5,12,6,37,21,13
2699978658,1,7,3,M,N,,,1,0,0,3,0,0,0,1,0,---,---,---
2699978646,10,16,1,M,N,,504,29,0,2,18,6,7,33,4,8,21,7,17
2699978647,10,16,1,M,N,,,19,0,0,0,0,0,0,0,0,0,0,0
2699978637,2,9,3,F,N,YES,IEP,0,1,0,2,0,1,3,0,0,---,---,---
2699978605,4,10,4,F,N,,,0,1,0,2,0,3,2,1,0,---,---,---
2699978606,5,12,4,M,N,,IEP,0,1,0,0,0,5,2,1,1,---,---,---
2699978607,9,14,1,M,N,,,0,0,0,0,0,0,25,0,2,15,1,4
2699992688,10,16,1,F,N,,IEP,5,0,0,5,0,1,5,0,1,0,8,5
2699985969,11,18,1,F,N,,,4,0,0,6,0,0,22,2,4,12,0,4
2699978606,6,13,2,M,N,YES,504,5,0,3,3,2,0,7,1,2,7,0,1
2699984957,1,7,3,F,N,YES,,0,0,0,0,0,1,0,0,0,---,---,---
2699978608,8,15,2,M,N,YES,IEP,1,0,2,5,0,0,4,0,0,3,0,0
2699978603,7,13,2,F,N,,504,1,0,1,2,1,1,2,0,1,3,0,5
2699978591,5,11,4,M,N,,,3,0,1,2,0,0,6,0,4,---,---,---
2699978592,7,13,2,M,N,,,1,0,0,0,0,0,1,0,0,3,0,0
2699988756,7,13,2,F,N,,504,2,0,0,0,0,0,1,0,3,0,0,2
2699978704,1,7,3,M,Y,YES,,1,1,0,2,1,1,2,0,0,---,---,---
2699978505,1,7,3,M,N,YES,IEP,7,0,3,3,0,10,2,0,3,---,---,---
2699980072,6,13,2,M,N,YES,,0,0,0,0,0,0,2,0,0,2,0,0
2699978505,1,7,3,M,N,,,1,0,1,2,0,0,1,0,0,---,---,---
2699978502,1,7,3,F,N,YES,,2,0,0,3,0,0,3,0,0,---,---,---
2699978498,8,14,2,M,N,,,2,0,3,0,0,0,0,0,0,0,0,1
2699983467,PA,5,4,M,N,,,0,0,0,0,1,0,1,1,1,0,0,0
2699978478,1,7,4,M,N,YES,,0,0,4,0,0,7,4,0,6,---,---,---
2699978473,1,7,4,M,N,,,1,0,0,0,0,0,0,0,1,---,---,---
2699978458,K,6,4,M,N,,,2,0,0,0,0,2,1,0,0,0,0,0
2699978453,K,6,4,F,N,,,2,0,3,0,0,2,1,1,4,0,0,0
2699988114,K,6,4,M,N,,IEP,1,0,0,3,0,2,1,2,2,0,0,0
2699985397,K,7,4,M,N,YES,IEP,0,7,0,0,0,2,4,0,1,0,0,0
2699985402,K,7,4,M,N,YES,,0,7,0,1,0,3,4,0,0,0,0,0
2699985813,K,6,4,F,N,YES,,0,0,0,1,0,0,0,0,3,0,0,0
2699979518,PA,5,5,F,N,YES,,2,0,0,4,0,0,3,0,0,0,0,0
2699978441,1,7,3,M,N,,,0,0,5,0,0,0,5,0,4,---,---,---
2699985538,1,8,4,M,N,,,1,0,4,1,0,11,1,0,9,---,---,---
2699978433,1,7,4,M,N,YES,IEP,8,1,0,1,0,0,2,0,0,---,---,---
2699978420,1,7,4,F,N,,,0,0,0,0,0,0,0,0,0,---,---,---
2699978415,1,7,4,M,N,,,0,0,0,1,0,5,2,0,1,---,---,---
2699978402,1,7,4,F,N,,,4,0,7,3,1,2,2,0,1,---,---,---
2699978390,1,7,4,M,N,,,0,0,2,0,0,5,0,0,1,---,---,---
2699978383,1,7,4,F,N,,,1,0,3,2,0,2,2,0,0,---,---,---
2699978374,1,7,4,M,N,,IEP,0,0,0,0,0,0,1,0,3,---,---,---
2699988227,1,7,4,M,N,,,0,0,0,1,0,0,0,0,0,---,---,---
2699978370,1,7,4,F,N,YES,,4,0,0,4,0,0,0,0,1,---,---,---
2699978371,1,7,4,F,N,YES,,2,0,0,2,0,0,2,0,1,---,---,---
2699978356,1,7,3,M,N,,,0,0,0,2,0,0,5,0,0,---,---,---
2699978349,1,8,3,M,N,YES,IEP,0,0,0,1,0,1,5,0,0,---,---,---
2699978348,1,7,4,M,N,YES,,1,2,4,6,4,1,2,1,3,---,---,---
2699985965,K,6,5,M,N,,,3,0,0,6,0,0,1,0,0,0,0,0
2699978342,PP,5,5,M,N,,,1,0,0,8,0,0,9,0,1,0,0,0
2699986063,1,7,3,M,N,YES,,0,0,0,4,0,0,0,0,0,---,---,---
2699991934,1,7,3,M,N,YES,,0,0,7,2,0,2,2,2,6,---,---,---
2699991708,1,7,3,M,N,YES,,2,0,3,2,1,7,2,0,6,---,---,---
2699978293,K,6,3,F,N,,,10,0,0,6,0,1,5,1,2,0,0,0
2699980061,1,7,5,M,N,YES,,0,0,0,0,0,1,4,0,0,---,---,---
2699983402,K,6,5,M,N,,,1,0,0,2,0,2,0,0,0,0,0,0
2699978282,10,16,1,F,N,,,2,0,2,8,0,2,6,0,1,2,4,2
2699986147,K,7,3,M,N,YES,,0,0,5,5,0,0,0,0,1,0,0,0
2699979861,K,6,5,M,N,YES,IEP,2,0,1,8,0,1,5,0,1,0,0,0
2699978282,PA,5,5,M,N,,,2,0,0,2,0,0,2,0,0,0,0,0
2699986049,PA,5,5,F,N,,IEP,0,0,0,0,0,0,5,0,0,0,0,0
2699978280,K,6,5,F,N,YES,,2,0,0,3,0,0,6,0,1,0,0,0
2699986033,K,6,5,M,N,,,1,0,0,10,0,1,0,0,0,0,0,0
2699988784,K,6,5,M,N,,,1,0,0,1,0,0,3,0,0,0,0,0
2699978273,K,6,5,F,N,,,0,0,0,5,0,0,0,0,2,0,0,0
2699978268,PA,5,5,M,N,,,1,0,2,4,0,2,6,0,1,0,0,0
2699978256,1,7,5,M,N,,,0,0,0,4,0,0,0,0,0,---,---,---
2699983413,1,7,5,F,N,YES,,1,0,0,8,0,0,1,0,3,---,---,---
2699978204,3,9,4,F,N,,,2,0,0,3,1,1,0,0,1,---,---,---
2699978199,1,7,5,M,N,YES,,0,0,0,2,0,1,1,1,0,---,---,---
2699978195,2,8,5,F,N,,,1,1,0,2,0,1,1,0,0,---,---,---
2699978190,5,11,5,F,N,,,0,0,0,0,0,0,1,0,0,---,---,---
2699978183,5,10,4,F,N,YES,,0,1,0,3,0,0,1,0,2,---,---,---
2699978180,9,16,1,F,N,YES,IEP,5,1,3,9,0,11,6,0,13,3,5,17
2699991393,4,10,5,F,N,YES,,0,0,3,2,0,3,6,0,0,---,---,---
2699979866,1,8,5,M,N,YES,,0,0,0,2,0,0,0,0,0,---,---,---
2699982858,K,6,3,F,N,YES,,1,0,0,1,0,0,3,1,0,0,0,0
2699980921,K,6,3,M,N,,IEP,1,1,0,2,0,1,3,0,1,0,0,0
2699986362,K,6,3,F,N,YES,IEP,0,0,0,3,0,3,1,0,2,0,0,0
2699988210,K,6,4,M,N,,IEP,0,0,1,2,0,0,2,0,0,0,0,0
2699983589,K,6,3,F,N,YES,,1,0,0,1,1,0,4,1,0,0,0,0
2699978200,K,6,4,F,N,YES,,0,1,4,1,0,3,2,1,3,0,0,0
2699978199,K,6,4,F,N,YES,,0,0,1,2,0,1,0,2,3,0,0,0
2699978196,4,10,4,F,N,YES,IEP,1,0,1,2,0,0,2,0,1,---,---,---
2699978189,1,7,5,F,N,,,0,0,0,1,0,0,1,0,1,---,---,---
2699978183,1,7,5,F,N,YES,,2,0,1,1,0,0,1,0,0,---,---,---
2699978173,K,7,4,F,N,YES,IEP,2,0,0,0,0,1,4,0,3,0,0,0
2699978168,K,6,3,F,N,,,2,0,1,3,0,4,1,0,5,0,0,0
2699978146,K,6,3,M,N,YES,,4,0,0,3,0,0,3,1,0,0,0,0
2699983267,1,7,4,F,N,,,0,0,2,0,0,4,0,0,2,---,---,---
2699992506,1,7,4,M,N,YES,,0,0,0,2,0,2,1,0,1,---,---,---
2699978153,3,9,3,F,N,,,1,0,0,2,0,1,7,0,0,---,---,---
2699978089,K,6,5,F,N,,,0,0,0,0,0,0,1,0,0,0,0,0
2699978090,K,6,5,F,N,,IEP,1,0,0,0,0,0,0,0,0,0,0,0
2699988757,K,6,4,F,N,YES,,3,1,0,6,0,0,2,1,1,0,0,0
2699978082,1,7,4,M,N,,,1,1,1,0,0,1,2,0,1,---,---,---
2699978079,1,7,3,M,N,YES,,1,0,0,0,0,0,1,0,0,---,---,---
2699988107,1,7,4,M,N,,504,1,0,2,8,0,4,3,0,0,---,---,---
2699978075,8,14,2,F,N,,,0,0,0,2,0,0,3,0,0,2,0,1
2699978060,10,16,1,M,N,,,7,0,3,6,0,1,15,0,0,2,2,1
